,playerid,first,last,season4,gspos,mpg,ppg,rpg,apg,bpg,spg,gf,dgf3,to_ast,fga3,measure,stats,stats_x,stats_y,ID1,playerName
96,124,Michael,Dunleavy,2002,<Null>,32.4,17.285714285714285,7.171428571428572,2.057142857142857,0.7428571428571429,2.2857142857142856,0.17960088691796008,0.3776824034334764,1.3674285714285714,6.6571428571428575,g,1.9339246404676573,-1.1367323827119125,-1.564577899978795,8,Michael Dunleavy
97,124,Michael,Dunleavy,2002,<Null>,32.4,17.285714285714285,7.171428571428572,2.057142857142857,0.7428571428571429,2.2857142857142856,0.17960088691796008,0.3776824034334764,1.3674285714285714,6.6571428571428575,d,2.830520787192203,-1.6637383750188586,-2.2899394197700462,8,Michael Dunleavy
98,124,Michael,Dunleavy,2002,<Null>,32.4,17.285714285714285,7.171428571428572,2.057142857142857,0.7428571428571429,2.2857142857142856,0.17960088691796008,0.3776824034334764,1.3674285714285714,6.6571428571428575,t,3.051170310453485,-1.7934329107172053,-2.4684486338891536,8,Michael Dunleavy
99,131,Daniel,Ewing,2005,<Null>,34.484848484848484,15.303030303030303,3.1515151515151514,4.0,0.3939393939393939,1.9696969696969697,0.17452830188679244,0.34673366834170855,1.8784848484848482,6.03030303030303,p,2.4413225189416212,0.0,2.4413225189416212,2,Daniel Ewing
100,131,Daniel,Ewing,2005,<Null>,34.484848484848484,15.303030303030303,3.1515151515151514,4.0,0.3939393939393939,1.9696969696969697,0.17452830188679244,0.34673366834170855,1.8784848484848482,6.03030303030303,r,2.0739974233937204,1.9724887642979563,0.6409004501185128,4,Daniel Ewing
101,131,Daniel,Ewing,2005,<Null>,34.484848484848484,15.303030303030303,3.1515151515151514,4.0,0.3939393939393939,1.9696969696969697,0.17452830188679244,0.34673366834170855,1.8784848484848482,6.03030303030303,a,3.644015938033589,-3.4656651033502412,1.1260628526255445,10,Daniel Ewing
102,131,Daniel,Ewing,2005,<Null>,34.484848484848484,15.303030303030303,3.1515151515151514,4.0,0.3939393939393939,1.9696969696969697,0.17452830188679244,0.34673366834170855,1.8784848484848482,6.03030303030303,b,2.6183795423038836,-1.5390448798705385,-2.1183135474475385,8,Daniel Ewing
103,131,Daniel,Ewing,2005,<Null>,34.484848484848484,15.303030303030303,3.1515151515151514,4.0,0.3939393939393939,1.9696969696969697,0.17452830188679244,0.34673366834170855,1.8784848484848482,6.03030303030303,s,4.43969013865378,2.609584388249017,-3.5917847719297744,6,Daniel Ewing
104,131,Daniel,Ewing,2005,<Null>,34.484848484848484,15.303030303030303,3.1515151515151514,4.0,0.3939393939393939,1.9696969696969697,0.17452830188679244,0.34673366834170855,1.8784848484848482,6.03030303030303,z,2.4413225189416212,0.0,2.4413225189416212,11,Daniel Ewing
105,131,Daniel,Ewing,2005,<Null>,34.484848484848484,15.303030303030303,3.1515151515151514,4.0,0.3939393939393939,1.9696969696969697,0.17452830188679244,0.34673366834170855,1.8784848484848482,6.03030303030303,g,1.8811815161062382,-1.1057307520524424,-1.5219078160339756,8,Daniel Ewing
106,131,Daniel,Ewing,2005,<Null>,34.484848484848484,15.303030303030303,3.1515151515151514,4.0,0.3939393939393939,1.9696969696969697,0.17452830188679244,0.34673366834170855,1.8784848484848482,6.03030303030303,d,2.2922572258946525,-1.347354991841733,-1.8544750512275467,8,Daniel Ewing
107,131,Daniel,Ewing,2005,<Null>,34.484848484848484,15.303030303030303,3.1515151515151514,4.0,0.3939393939393939,1.9696969696969697,0.17452830188679244,0.34673366834170855,1.8784848484848482,6.03030303030303,t,3.839728758355238,-2.2569359369644983,-3.106405819299604,8,Daniel Ewing
108,135,Daniel,Ferry,1989,<Null>,33.25714285714286,22.6,7.428571428571429,4.742857142857143,0.5714285714285714,1.5714285714285714,0.2539130434782609,0.42452830188679247,1.862285714285714,3.0285714285714285,p,5.216549939017809,0.0,5.216549939017809,2,Daniel Ferry
109,135,Daniel,Ferry,1989,<Null>,33.25714285714286,22.6,7.428571428571429,4.742857142857143,0.5714285714285714,1.5714285714285714,0.2539130434782609,0.42452830188679247,1.862285714285714,3.0285714285714285,r,3.9186296574357082,3.7268382706516756,1.2109231588093126,4,Daniel Ferry
110,135,Daniel,Ferry,1989,<Null>,33.25714285714286,22.6,7.428571428571429,4.742857142857143,0.5714285714285714,1.5714285714285714,0.2539130434782609,0.42452830188679247,1.862285714285714,3.0285714285714285,a,4.2275495064208535,-4.020638506041912,1.3063846420454648,10,Daniel Ferry
111,135,Daniel,Ferry,1989,<Null>,33.25714285714286,22.6,7.428571428571429,4.742857142857143,0.5714285714285714,1.5714285714285714,0.2539130434782609,0.42452830188679247,1.862285714285714,3.0285714285714285,b,2.870070131383184,-1.6869848962721563,-2.321935511336934,8,Daniel Ferry
112,135,Daniel,Ferry,1989,<Null>,33.25714285714286,22.6,7.428571428571429,4.742857142857143,0.5714285714285714,1.5714285714285714,0.2539130434782609,0.42452830188679247,1.862285714285714,3.0285714285714285,s,3.639801194194491,2.139421463224054,-2.9446610222495715,6,Daniel Ferry
113,135,Daniel,Ferry,1989,<Null>,33.25714285714286,22.6,7.428571428571429,4.742857142857143,0.5714285714285714,1.5714285714285714,0.2539130434782609,0.42452830188679247,1.862285714285714,3.0285714285714285,z,5.216549939017809,0.0,5.216549939017809,11,Daniel Ferry
114,135,Daniel,Ferry,1989,<Null>,33.25714285714286,22.6,7.428571428571429,4.742857142857143,0.5714285714285714,1.5714285714285714,0.2539130434782609,0.42452830188679247,1.862285714285714,3.0285714285714285,g,2.7065987880556746,-1.5908988514918068,-2.1896844164916773,8,Daniel Ferry
115,135,Daniel,Ferry,1989,<Null>,33.25714285714286,22.6,7.428571428571429,4.742857142857143,0.5714285714285714,1.5714285714285714,0.2539130434782609,0.42452830188679247,1.862285714285714,3.0285714285714285,d,3.64526943714179,-2.1426356157844286,-2.9490849237233077,8,Daniel Ferry
116,135,Daniel,Ferry,1989,<Null>,33.25714285714286,22.6,7.428571428571429,4.742857142857143,0.5714285714285714,1.5714285714285714,0.2539130434782609,0.42452830188679247,1.862285714285714,3.0285714285714285,t,3.814733538269105,-2.242244115220065,-3.08618426147178,8,Daniel Ferry
117,174,Phil,Henderson,1990,<Null>,31.486486486486488,18.45945945945946,3.810810810810811,2.2972972972972974,0.13513513513513514,1.5135135135135136,0.192090395480226,0.41361256544502617,0.9910810810810807,5.162162162162162,p,4.118578825743224,0.0,4.118578825743224,2,Phil Henderson
118,174,Phil,Henderson,1990,<Null>,31.486486486486488,18.45945945945946,3.810810810810811,2.2972972972972974,0.13513513513513514,1.5135135135135136,0.192090395480226,0.41361256544502617,0.9910810810810807,5.162162162162162,r,2.488289134202996,2.366503595510185,0.76892362938725,4,Phil Henderson
119,174,Phil,Henderson,1990,<Null>,31.486486486486488,18.45945945945946,3.810810810810811,2.2972972972972974,0.13513513513513514,1.5135135135135136,0.192090395480226,0.41361256544502617,0.9910810810810807,5.162162162162162,a,2.700680303810848,-2.5684996013692816,0.8345561102512481,10,Phil Henderson
120,174,Phil,Henderson,1990,<Null>,31.486486486486488,18.45945945945946,3.810810810810811,2.2972972972972974,0.13513513513513514,1.5135135135135136,0.192090395480226,0.41361256544502617,0.9910810810810807,5.162162162162162,b,2.306673744038297,-1.3558288085959742,-1.86613825940547,8,Phil Henderson
121,174,Phil,Henderson,1990,<Null>,31.486486486486488,18.45945945945946,3.810810810810811,2.2972972972972974,0.13513513513513514,1.5135135135135136,0.192090395480226,0.41361256544502617,0.9910810810810807,5.162162162162162,s,3.7060994326820866,2.1783905900600318,-2.9982974238831597,6,Phil Henderson
122,174,Phil,Henderson,1990,<Null>,31.486486486486488,18.45945945945946,3.810810810810811,2.2972972972972974,0.13513513513513514,1.5135135135135136,0.192090395480226,0.41361256544502617,0.9910810810810807,5.162162162162162,z,4.118578825743224,0.0,4.118578825743224,11,Phil Henderson
123,174,Phil,Henderson,1990,<Null>,31.486486486486488,18.45945945945946,3.810810810810811,2.2972972972972974,0.13513513513513514,1.5135135135135136,0.192090395480226,0.41361256544502617,0.9910810810810807,5.162162162162162,g,2.0637865746225525,-1.213063312442336,-1.6696384116325056,8,Phil Henderson
124,174,Phil,Henderson,1990,<Null>,31.486486486486488,18.45945945945946,3.810810810810811,2.2972972972972974,0.13513513513513514,1.5135135135135136,0.192090395480226,0.41361256544502617,0.9910810810810807,5.162162162162162,d,3.4554218341974803,-2.031045994590686,-2.7954949866000134,8,Phil Henderson
125,174,Phil,Henderson,1990,<Null>,31.486486486486488,18.45945945945946,3.810810810810811,2.2972972972972974,0.13513513513513514,1.5135135135135136,0.192090395480226,0.41361256544502617,0.9910810810810807,5.162162162162162,t,2.4704671546883965,-1.4521041597987874,-1.998649912188035,8,Phil Henderson
126,181,Grant,Hill,1994,<Null>,35.6764705882353,17.38235294117647,6.852941176470588,5.176470588235294,1.1764705882352942,1.8823529411764706,0.2457627118644068,0.39,2.4208823529411756,2.9411764705882355,p,2.9528471042415667,0.0,2.9528471042415667,2,Grant Hill
127,181,Grant,Hill,1994,<Null>,35.6764705882353,17.38235294117647,6.852941176470588,5.176470588235294,1.1764705882352942,1.8823529411764706,0.2457627118644068,0.39,2.4208823529411756,2.9411764705882355,r,3.48141175533953,3.3110193358222086,1.0758153968166315,4,Grant Hill
128,181,Grant,Hill,1994,<Null>,35.6764705882353,17.38235294117647,6.852941176470588,5.176470588235294,1.1764705882352942,1.8823529411764706,0.2457627118644068,0.39,2.4208823529411756,2.9411764705882355,a,4.281984341231566,-4.072409110402091,1.323205931087968,10,Grant Hill
129,181,Grant,Hill,1994,<Null>,35.6764705882353,17.38235294117647,6.852941176470588,5.176470588235294,1.1764705882352942,1.8823529411764706,0.2457627118644068,0.39,2.4208823529411756,2.9411764705882355,b,3.560377671411335,-2.0927374878469993,-2.8804060425648723,8,Grant Hill
130,181,Grant,Hill,1994,<Null>,35.6764705882353,17.38235294117647,6.852941176470588,5.176470588235294,1.1764705882352942,1.8823529411764706,0.2457627118644068,0.39,2.4208823529411756,2.9411764705882355,s,4.086557800472774,2.4020184077586637,-3.30609470907798,6,Grant Hill
131,181,Grant,Hill,1994,<Null>,35.6764705882353,17.38235294117647,6.852941176470588,5.176470588235294,1.1764705882352942,1.8823529411764706,0.2457627118644068,0.39,2.4208823529411756,2.9411764705882355,z,2.9528471042415667,0.0,2.9528471042415667,11,Grant Hill
132,181,Grant,Hill,1994,<Null>,35.6764705882353,17.38235294117647,6.852941176470588,5.176470588235294,1.1764705882352942,1.8823529411764706,0.2457627118644068,0.39,2.4208823529411756,2.9411764705882355,g,2.6218542344888003,-1.5410872526930885,-2.121124632475358,8,Grant Hill
133,181,Grant,Hill,1994,<Null>,35.6764705882353,17.38235294117647,6.852941176470588,5.176470588235294,1.1764705882352942,1.8823529411764706,0.2457627118644068,0.39,2.4208823529411756,2.9411764705882355,d,3.0447496845886275,-1.7896589615233545,-2.4632542384499607,8,Grant Hill
134,181,Grant,Hill,1994,<Null>,35.6764705882353,17.38235294117647,6.852941176470588,5.176470588235294,1.1764705882352942,1.8823529411764706,0.2457627118644068,0.39,2.4208823529411756,2.9411764705882355,t,4.676646635039035,-2.748863922259165,-3.7834866044329925,8,Grant Hill
135,182,Thomas,Hill,1993,<Null>,31.9375,15.6875,4.71875,1.46875,0.375,1.59375,0.2604166666666667,0.3541666666666667,0.7090624999999999,3.0,p,2.999596429040864,0.0,2.999596429040864,2,Thomas Hill
136,182,Thomas,Hill,1993,<Null>,31.9375,15.6875,4.71875,1.46875,0.375,1.59375,0.2604166666666667,0.3541666666666667,0.7090624999999999,3.0,r,2.861738552587127,2.721675098371048,0.8843258462073865,4,Thomas Hill
137,182,Thomas,Hill,1993,<Null>,31.9375,15.6875,4.71875,1.46875,0.375,1.59375,0.2604166666666667,0.3541666666666667,0.7090624999999999,3.0,a,2.109377574027242,-2.0061372871054712,0.6518335179278165,10,Thomas Hill
138,182,Thomas,Hill,1993,<Null>,31.9375,15.6875,4.71875,1.46875,0.375,1.59375,0.2604166666666667,0.3541666666666667,0.7090624999999999,3.0,b,2.632284193581527,-1.547217828829807,-2.1295626466320092,8,Thomas Hill
139,182,Thomas,Hill,1993,<Null>,31.9375,15.6875,4.71875,1.46875,0.375,1.59375,0.2604166666666667,0.3541666666666667,0.7090624999999999,3.0,s,3.8547362042096878,2.2657570923123216,-3.1185470980380154,6,Thomas Hill
140,182,Thomas,Hill,1993,<Null>,31.9375,15.6875,4.71875,1.46875,0.375,1.59375,0.2604166666666667,0.3541666666666667,0.7090624999999999,3.0,z,2.999596429040864,0.0,2.999596429040864,11,Thomas Hill
141,182,Thomas,Hill,1993,<Null>,31.9375,15.6875,4.71875,1.46875,0.375,1.59375,0.2604166666666667,0.3541666666666667,0.7090624999999999,3.0,g,2.774221391623335,-1.6306464205904978,-2.2443922519817945,8,Thomas Hill
142,182,Thomas,Hill,1993,<Null>,31.9375,15.6875,4.71875,1.46875,0.375,1.59375,0.2604166666666667,0.3541666666666667,0.7090624999999999,3.0,d,2.4215326918433373,-1.4233412042096076,-1.9590611001357725,8,Thomas Hill
143,182,Thomas,Hill,1993,<Null>,31.9375,15.6875,4.71875,1.46875,0.375,1.59375,0.2604166666666667,0.3541666666666667,0.7090624999999999,3.0,t,2.0353132498039397,-1.1963271120302221,-1.64660300796789,8,Thomas Hill
144,193,Robert,Hurley,1993,<Null>,35.5625,17.03125,2.625,8.1875,0.03125,1.53125,0.38337801608579086,0.42105263157894735,2.9428124999999996,6.53125,p,2.8550236653879293,0.0,2.8550236653879293,2,Robert Hurley
145,193,Robert,Hurley,1993,<Null>,35.5625,17.03125,2.625,8.1875,0.03125,1.53125,0.38337801608579086,0.42105263157894735,2.9428124999999996,6.53125,r,1.8283615930243349,1.7388752071895812,0.5649948041069709,4,Robert Hurley
146,193,Robert,Hurley,1993,<Null>,35.5625,17.03125,2.625,8.1875,0.03125,1.53125,0.38337801608579086,0.42105263157894735,2.9428124999999996,6.53125,a,6.1482785463251615,-5.847360375480239,1.8999225569653726,10,Robert Hurley
147,193,Robert,Hurley,1993,<Null>,35.5625,17.03125,2.625,8.1875,0.03125,1.53125,0.38337801608579086,0.42105263157894735,2.9428124999999996,6.53125,b,2.1574967226578865,-1.2681447554476497,-1.745451513938483,8,Robert Hurley
148,193,Robert,Hurley,1993,<Null>,35.5625,17.03125,2.625,8.1875,0.03125,1.53125,0.38337801608579086,0.42105263157894735,2.9428124999999996,6.53125,s,3.2998942930830233,1.939629199598297,-2.6696705627450696,6,Robert Hurley
149,193,Robert,Hurley,1993,<Null>,35.5625,17.03125,2.625,8.1875,0.03125,1.53125,0.38337801608579086,0.42105263157894735,2.9428124999999996,6.53125,z,2.8550236653879293,0.0,2.8550236653879293,11,Robert Hurley
150,193,Robert,Hurley,1993,<Null>,35.5625,17.03125,2.625,8.1875,0.03125,1.53125,0.38337801608579086,0.42105263157894735,2.9428124999999996,6.53125,g,4.052734359708157,-2.3821374880954336,-3.27873097069117,8,Robert Hurley
151,193,Robert,Hurley,1993,<Null>,35.5625,17.03125,2.625,8.1875,0.03125,1.53125,0.38337801608579086,0.42105263157894735,2.9428124999999996,6.53125,d,3.5848202242014366,-2.1071044599054014,-2.9001804831579716,8,Robert Hurley
152,193,Robert,Hurley,1993,<Null>,35.5625,17.03125,2.625,8.1875,0.03125,1.53125,0.38337801608579086,0.42105263157894735,2.9428124999999996,6.53125,t,5.4819834348304965,-3.222229016305002,-4.435017761659819,8,Robert Hurley
153,198,Nate,James,2000,<Null>,28.529411764705884,10.970588235294118,4.5,1.8529411764705883,0.23529411764705882,1.3823529411764706,0.1896551724137931,0.3770491803278688,1.148529411764706,3.588235294117647,p,1.7442574119809526,0.0,1.7442574119809526,2,Nate James
154,198,Nate,James,2000,<Null>,28.529411764705884,10.970588235294118,4.5,1.8529411764705883,0.23529411764705882,1.3823529411764706,0.1896551724137931,0.3770491803278688,1.148529411764706,3.588235294117647,r,3.0012600213974103,2.854367900446139,0.9274403511499182,4,Nate James
155,198,Nate,James,2000,<Null>,28.529411764705884,10.970588235294118,4.5,1.8529411764705883,0.23529411764705882,1.3823529411764706,0.1896551724137931,0.3770491803278688,1.148529411764706,3.588235294117647,a,2.5250216404380543,-2.4014382849248896,0.7802745980598669,10,Nate James
156,198,Nate,James,2000,<Null>,28.529411764705884,10.970588235294118,4.5,1.8529411764705883,0.23529411764705882,1.3823529411764706,0.1896551724137931,0.3770491803278688,1.148529411764706,3.588235294117647,b,2.4795603699947026,-1.4574490176517543,-2.006006477904347,8,Nate James
157,198,Nate,James,2000,<Null>,28.529411764705884,10.970588235294118,4.5,1.8529411764705883,0.23529411764705882,1.3823529411764706,0.1896551724137931,0.3770491803278688,1.148529411764706,3.588235294117647,s,3.7373056369115942,2.1967331366861633,-3.0235437734347665,6,Nate James
158,198,Nate,James,2000,<Null>,28.529411764705884,10.970588235294118,4.5,1.8529411764705883,0.23529411764705882,1.3823529411764706,0.1896551724137931,0.3770491803278688,1.148529411764706,3.588235294117647,z,1.7442574119809526,0.0,1.7442574119809526,11,Nate James
159,198,Nate,James,2000,<Null>,28.529411764705884,10.970588235294118,4.5,1.8529411764705883,0.23529411764705882,1.3823529411764706,0.1896551724137931,0.3770491803278688,1.148529411764706,3.588235294117647,g,2.038465900399946,-1.1981801935561858,-1.6491535558773853,8,Nate James
160,198,Nate,James,2000,<Null>,28.529411764705884,10.970588235294118,4.5,1.8529411764705883,0.23529411764705882,1.3823529411764706,0.1896551724137931,0.3770491803278688,1.148529411764706,3.588235294117647,d,2.819507706272754,-1.6572650484721028,-2.2810296501457854,8,Nate James
161,198,Nate,James,2000,<Null>,28.529411764705884,10.970588235294118,4.5,1.8529411764705883,0.23529411764705882,1.3823529411764706,0.1896551724137931,0.3770491803278688,1.148529411764706,3.588235294117647,t,2.713409501436893,-1.594902088374878,-2.1951943993608998,8,Nate James
162,204,Dahntay,Jones,2003,<Null>,30.727272727272727,17.666666666666668,5.454545454545454,0.8787878787878788,0.5454545454545454,1.1515151515151516,0.332541567695962,0.3983050847457627,0.3803030303030303,3.5757575757575757,p,3.985398809711543,0.0,3.985398809711543,2,Dahntay Jones
163,204,Dahntay,Jones,2003,<Null>,30.727272727272727,17.666666666666668,5.454545454545454,0.8787878787878788,0.5454545454545454,1.1515151515151516,0.332541567695962,0.3983050847457627,0.3803030303030303,3.5757575757575757,r,3.277758338848899,3.1173334270030235,1.0128830301585074,4,Dahntay Jones
164,204,Dahntay,Jones,2003,<Null>,30.727272727272727,17.666666666666668,5.454545454545454,0.8787878787878788,0.5454545454545454,1.1515151515151516,0.332541567695962,0.3983050847457627,0.3803030303030303,3.5757575757575757,a,1.7281847515992703,-1.6436013693704072,0.5340384576638216,10,Dahntay Jones
165,204,Dahntay,Jones,2003,<Null>,30.727272727272727,17.666666666666668,5.454545454545454,0.8787878787878788,0.5454545454545454,1.1515151515151516,0.332541567695962,0.3983050847457627,0.3803030303030303,3.5757575757575757,b,2.8949546860460824,-1.7016116705128739,-2.3420675389566714,8,Dahntay Jones
166,204,Dahntay,Jones,2003,<Null>,30.727272727272727,17.666666666666668,5.454545454545454,0.8787878787878788,0.5454545454545454,1.1515151515151516,0.332541567695962,0.3983050847457627,0.3803030303030303,3.5757575757575757,s,2.8473200304371398,1.6736127224479065,-2.3035302930478387,6,Dahntay Jones
167,204,Dahntay,Jones,2003,<Null>,30.727272727272727,17.666666666666668,5.454545454545454,0.8787878787878788,0.5454545454545454,1.1515151515151516,0.332541567695962,0.3983050847457627,0.3803030303030303,3.5757575757575757,z,3.985398809711543,0.0,3.985398809711543,11,Dahntay Jones
168,204,Dahntay,Jones,2003,<Null>,30.727272727272727,17.666666666666668,5.454545454545454,0.8787878787878788,0.5454545454545454,1.1515151515151516,0.332541567695962,0.3983050847457627,0.3803030303030303,3.5757575757575757,g,3.5241531524848217,-2.0714452498506053,-2.8510997911402662,8,Dahntay Jones
169,204,Dahntay,Jones,2003,<Null>,30.727272727272727,17.666666666666668,5.454545454545454,0.8787878787878788,0.5454545454545454,1.1515151515151516,0.332541567695962,0.3983050847457627,0.3803030303030303,3.5757575757575757,d,3.189192566628135,-1.8745603573847982,-2.580110984736418,8,Dahntay Jones
170,204,Dahntay,Jones,2003,<Null>,30.727272727272727,17.666666666666668,5.454545454545454,0.8787878787878788,0.5454545454545454,1.1515151515151516,0.332541567695962,0.3983050847457627,0.3803030303030303,3.5757575757575757,t,1.528038280693839,-0.8981583663301851,-1.236208937136792,8,Dahntay Jones
171,222,Christian,Laettner,1992,<Null>,32.25714285714286,21.457142857142856,7.857142857142857,1.9714285714285715,0.9142857142857143,2.1142857142857143,0.4276018099547511,0.5567010309278351,0.8165714285714284,2.7714285714285714,p,5.047502329746531,0.0,5.047502329746531,2,Christian Laettner
172,222,Christian,Laettner,1992,<Null>,32.25714285714286,21.457142857142856,7.857142857142857,1.9714285714285715,0.9142857142857143,2.1142857142857143,0.4276018099547511,0.5567010309278351,0.8165714285714284,2.7714285714285714,r,4.201107983865263,3.9954911237146535,1.298213762218639,4,Christian Laettner
173,222,Christian,Laettner,1992,<Null>,32.25714285714286,21.457142857142856,7.857142857142857,1.9714285714285715,0.9142857142857143,2.1142857142857143,0.4276018099547511,0.5567010309278351,0.8165714285714284,2.7714285714285714,a,2.441007561252192,-2.3215361474546383,0.7543128198246729,10,Christian Laettner
174,222,Christian,Laettner,1992,<Null>,32.25714285714286,21.457142857142856,7.857142857142857,1.9714285714285715,0.9142857142857143,2.1142857142857143,0.4276018099547511,0.5567010309278351,0.8165714285714284,2.7714285714285714,b,3.357908005271431,-1.9737288040533834,-2.7166046418122685,8,Christian Laettner
175,222,Christian,Laettner,1992,<Null>,32.25714285714286,21.457142857142856,7.857142857142857,1.9714285714285715,0.9142857142857143,2.1142857142857143,0.4276018099547511,0.5567010309278351,0.8165714285714284,2.7714285714285714,s,5.122848332851886,3.011134699781421,-4.144471360882543,6,Christian Laettner
176,222,Christian,Laettner,1992,<Null>,32.25714285714286,21.457142857142856,7.857142857142857,1.9714285714285715,0.9142857142857143,2.1142857142857143,0.4276018099547511,0.5567010309278351,0.8165714285714284,2.7714285714285714,z,5.047502329746531,0.0,5.047502329746531,11,Christian Laettner
177,222,Christian,Laettner,1992,<Null>,32.25714285714286,21.457142857142856,7.857142857142857,1.9714285714285715,0.9142857142857143,2.1142857142857143,0.4276018099547511,0.5567010309278351,0.8165714285714284,2.7714285714285714,g,4.512559290277616,-2.652415800920572,-3.6507371539591427,8,Christian Laettner
178,222,Christian,Laettner,1992,<Null>,32.25714285714286,21.457142857142856,7.857142857142857,1.9714285714285715,0.9142857142857143,2.1142857142857143,0.4276018099547511,0.5567010309278351,0.8165714285714284,2.7714285714285714,d,5.944031038515652,-3.4938137836082137,-4.80882212525133,8,Christian Laettner
179,222,Christian,Laettner,1992,<Null>,32.25714285714286,21.457142857142856,7.857142857142857,1.9714285714285715,0.9142857142857143,2.1142857142857143,0.4276018099547511,0.5567010309278351,0.8165714285714284,2.7714285714285714,t,2.201199234686443,-1.2938324475061698,-1.7808075888664607,8,Christian Laettner
180,226,Trajan,Langdon,1999,<Null>,31.02777777777778,17.27777777777778,3.4166666666666665,1.9166666666666667,0.08333333333333333,1.4444444444444444,0.3099273607748184,0.4409448818897638,0.9577777777777777,7.055555555555555,p,3.772342069138652,0.0,3.772342069138652,2,Trajan Langdon
181,226,Trajan,Langdon,1999,<Null>,31.02777777777778,17.27777777777778,3.4166666666666665,1.9166666666666667,0.08333333333333333,1.4444444444444444,0.3099273607748184,0.4409448818897638,0.9577777777777777,7.055555555555555,r,2.3357524179225297,2.2214325575173826,0.7217871917904363,4,Trajan Langdon
182,226,Trajan,Langdon,1999,<Null>,31.02777777777778,17.27777777777778,3.4166666666666665,1.9166666666666667,0.08333333333333333,1.4444444444444444,0.3099273607748184,0.4409448818897638,0.9577777777777777,7.055555555555555,a,2.455400915041565,-2.335225040367363,0.7587606107516401,10,Trajan Langdon
183,226,Trajan,Langdon,1999,<Null>,31.02777777777778,17.27777777777778,3.4166666666666665,1.9166666666666667,0.08333333333333333,1.4444444444444444,0.3099273607748184,0.4409448818897638,0.9577777777777777,7.055555555555555,b,2.2364767164453276,-1.3145680310220589,-1.8093476711281506,8,Trajan Langdon
184,226,Trajan,Langdon,1999,<Null>,31.02777777777778,17.27777777777778,3.4166666666666665,1.9166666666666667,0.08333333333333333,1.4444444444444444,0.3099273607748184,0.4409448818897638,0.9577777777777777,7.055555555555555,s,3.5832488668224407,2.1061808392119468,-2.8989092283341273,6,Trajan Langdon
185,226,Trajan,Langdon,1999,<Null>,31.02777777777778,17.27777777777778,3.4166666666666665,1.9166666666666667,0.08333333333333333,1.4444444444444444,0.3099273607748184,0.4409448818897638,0.9577777777777777,7.055555555555555,z,3.772342069138652,0.0,3.772342069138652,11,Trajan Langdon
186,226,Trajan,Langdon,1999,<Null>,31.02777777777778,17.27777777777778,3.4166666666666665,1.9166666666666667,0.08333333333333333,1.4444444444444444,0.3099273607748184,0.4409448818897638,0.9577777777777777,7.055555555555555,g,3.289017827862735,-1.9332361737447397,-2.6608713175431284,8,Trajan Langdon
187,226,Trajan,Langdon,1999,<Null>,31.02777777777778,17.27777777777778,3.4166666666666665,1.9166666666666667,0.08333333333333333,1.4444444444444444,0.3099273607748184,0.4409448818897638,0.9577777777777777,7.055555555555555,d,3.930788273065909,-2.3104593767923403,-3.180074514200072,8,Trajan Langdon
188,226,Trajan,Langdon,1999,<Null>,31.02777777777778,17.27777777777778,3.4166666666666665,1.9166666666666667,0.08333333333333333,1.4444444444444444,0.3099273607748184,0.4409448818897638,0.9577777777777777,7.055555555555555,t,2.4190802481149705,-1.4218996939539965,-1.9570770314817756,8,Trajan Langdon
189,286,Cherokee,Parks,1995,<Null>,35.225806451612904,19.0,9.32258064516129,1.4516129032258065,1.7741935483870968,0.8387096774193549,0.25733634311512416,0.36470588235294116,0.6870967741935484,2.7419354838709675,p,3.5667070799087295,0.0,3.5667070799087295,2,Cherokee Parks
190,286,Cherokee,Parks,1995,<Null>,35.225806451612904,19.0,9.32258064516129,1.4516129032258065,1.7741935483870968,0.8387096774193549,0.25733634311512416,0.36470588235294116,0.6870967741935484,2.7419354838709675,r,4.4956472942798875,4.275614654189563,1.3892314146482356,4,Cherokee Parks
191,286,Cherokee,Parks,1995,<Null>,35.225806451612904,19.0,9.32258064516129,1.4516129032258065,1.7741935483870968,0.8387096774193549,0.25733634311512416,0.36470588235294116,0.6870967741935484,2.7419354838709675,a,2.004602432546346,-1.9064902060543183,0.6194562186221803,10,Cherokee Parks
192,286,Cherokee,Parks,1995,<Null>,35.225806451612904,19.0,9.32258064516129,1.4516129032258065,1.7741935483870968,0.8387096774193549,0.25733634311512416,0.36470588235294116,0.6870967741935484,2.7419354838709675,b,4.320452434088711,-2.539498223988463,-3.495319442566375,8,Cherokee Parks
193,286,Cherokee,Parks,1995,<Null>,35.225806451612904,19.0,9.32258064516129,1.4516129032258065,1.7741935483870968,0.8387096774193549,0.25733634311512416,0.36470588235294116,0.6870967741935484,2.7419354838709675,s,1.7394595045040107,1.0224286437074301,-1.40725230017077,6,Cherokee Parks
194,286,Cherokee,Parks,1995,<Null>,35.225806451612904,19.0,9.32258064516129,1.4516129032258065,1.7741935483870968,0.8387096774193549,0.25733634311512416,0.36470588235294116,0.6870967741935484,2.7419354838709675,z,3.5667070799087295,0.0,3.5667070799087295,11,Cherokee Parks
195,286,Cherokee,Parks,1995,<Null>,35.225806451612904,19.0,9.32258064516129,1.4516129032258065,1.7741935483870968,0.8387096774193549,0.25733634311512416,0.36470588235294116,0.6870967741935484,2.7419354838709675,g,2.742193167916059,-1.611820703038237,-2.2184808747029656,8,Cherokee Parks
